,word,total_count,СМГ Зима,СМГ Мессояха,СМГ Н.Порт,Томский интегрированный проект
192,изоляциясварныхстыковø325х8,4.0,4.0,0.0,0.0,0.0
2033,свайø325х8мм1725м,4.0,4.0,0.0,0.0,0.0
2035,заделкащелейзданиязру35-6кв,4.0,4.0,0.0,0.0,0.0
2036,монтажм/кстойкиск-1перехода,4.0,4.0,0.0,0.0,0.0
173,монтажогражденияуза№3нсс,4.0,4.0,0.0,0.0,0.0
172,сваркатрубø219х8,4.0,4.0,0.0,0.0,0.0
171,монтажуза№25нсс(сварочно-монтажныеработы),4.0,4.0,0.0,0.0,0.0
170,монтажуза№19нсс(сварочно-монтажныеработы),4.0,4.0,0.0,0.0,0.0
168,укладкаибалластировкатрубопроводаø219х8,4.0,4.0,0.0,0.0,0.0
2044,бурениескважинподсваюглубиной1725м,4.0,4.0,0.0,0.0,0.0
164,рк-контрольсварныхстыковø325х8,4.0,4.0,0.0,0.0,0.0
162,монтажузласбораконденсата,4.0,4.0,0.0,0.0,0.0
2050,монтажм/кфермыф-1переход,4.0,4.0,0.0,0.0,0.0
160,монтажуза№11н(камераприемасод),4.0,4.0,0.0,0.0,0.0
158,монтажогражденияуза№11нкамераприемасод,4.0,4.0,0.0,0.0,0.0
157,хнт-19/11027/729/р/35от01072019гнаряд-заказ№3,4.0,4.0,0.0,0.0,0.0
2032,погружениесвайс35121,4.0,4.0,0.0,0.0,0.0
175,рк-контрольсварныхстыковø273х8,4.0,4.0,0.0,0.0,0.0
2030,монтажблокаразъеденителясопниблокопн,4.0,4.0,0.0,0.0,0.0
184,отсыпкауза№1нсс,4.0,4.0,0.0,0.0,0.0
191,сваркатрубопроводоввлиниюø219(линейнаячасть),4.0,4.0,0.0,0.0,0.0
2012,порталпс-35я4с-1штпереход-1шт,4.0,4.0,0.0,0.0,0.0
190,рк-контрольсварныхстыковø219х8,4.0,4.0,0.0,0.0,0.0
189,рк-контрольсварныхстыковø159х8,4.0,4.0,0.0,0.0,0.0
186,сваркатрубø325х8,4.0,4.0,0.0,0.0,0.0
185,рк-контрольсварныхстыков,4.0,4.0,0.0,0.0,0.0
183,отсыпкауза№23нсс,4.0,4.0,0.0,0.0,0.0
176,отсыпкауза№25нсс,4.0,4.0,0.0,0.0,0.0
2021,бурениескважинподсваюс35121,4.0,4.0,0.0,0.0,0.0
182,монтажуза№3нсс(сварочно-монтажныеработы),4.0,4.0,0.0,0.0,0.0
181,изоляциясварныхстыковø159х8,4.0,4.0,0.0,0.0,0.0
2024,графиквыполнениеработпс35/6квузелсепарации,4.0,4.0,0.0,0.0,0.0
178,монтажогражденияуза№2нсс,4.0,4.0,0.0,0.0,0.0
177,монтажуза№2нсс(сварочно-монтажныеработы),4.0,4.0,0.0,0.0,0.0
267,погружениесвайсв1(ø325х8l=170м),4.0,4.0,0.0,0.0,0.0
275,изготовлениеанкера1(ø159х6l=35м),4.0,4.0,0.0,0.0,0.0
336,нефтегазосборныесетик12-тврк12,4.0,4.0,0.0,0.0,0.0
2126,бурениескважинподсваюсв4ø325х8мм30м,4.0,4.0,0.0,0.0,0.0
2142,монтажнагрузочныхмодулей6кв1000квт,4.0,4.0,0.0,0.0,0.0
325,январь2020,4.0,4.0,0.0,0.0,0.0
2140,общестроительныеработызру35кв,4.0,4.0,0.0,0.0,0.0
2139,изготовлениесвайсв3ø219х8мм125м,4.0,4.0,0.0,0.0,0.0
2138,заземлительвертикальныйизугловойсталиразмером:50х50х5мм,4.0,4.0,0.0,0.0,0.0
2137,общестроительныеработытрансформаторы4шт,4.0,4.0,0.0,0.0,0.0
324,нефтегазосборныесетик5-тврк5,4.0,4.0,0.0,0.0,0.0
323,изоляциястыков,72.0,4.0,7.0,61.0,0.0
2134,нетпрофтрубы140x140x5,4.0,4.0,0.0,0.0,0.0
2133,"графиквыполнениеработпс6/35кв""энергокомплекс""",4.0,4.0,0.0,0.0,0.0
2132,изготовлениесвайø325х8мм177м,4.0,4.0,0.0,0.0,0.0
2131,монтажстойкистойкисэ3,4.0,4.0,0.0,0.0,0.0
2130,заготовкам/кр1,4.0,4.0,0.0,0.0,0.0
2129,изготовлениеоголовка10х350х350,4.0,4.0,0.0,0.0,0.0
2128,погружениесвайсв2ø325х8мм125м,4.0,4.0,0.0,0.0,0.0
2143,монтажстойкисэ1,4.0,4.0,0.0,0.0,0.0
2144,монтажоголовка10х350х350,4.0,4.0,0.0,0.0,0.0
2145,свайø325х8мм11м,4.0,4.0,0.0,0.0,0.0
2154,зру6кв,16.0,4.0,0.0,12.0,0.0
470,монтажбалокб1(двутавр20ш1),4.0,4.0,0.0,0.0,0.0
2,<=43825,4.0,4.0,0.0,0.0,0.0
332,суховасн,4.0,4.0,0.0,0.0,0.0
331,хнт-19/11027/739/р/35,4.0,4.0,0.0,0.0,0.0
329,проминказимника,4.0,4.0,0.0,0.0,0.0
328,нефтегазовыесетиудрупнзападно-зимнего,4.0,4.0,0.0,0.0,0.0
2153,погружениесвайø325х8мм177м,4.0,4.0,0.0,0.0,0.0
326,"месячно-суточныйграфиквыполненияработпообъекту""строительствотрубопроводовнефтегазосборныхнаместорожденииимажагрина""",4.0,4.0,0.0,0.0,0.0
2152,монтажблокаразъеденителясопн,4.0,4.0,0.0,0.0,0.0
2151,изменениевпроектевсвязиснесоответствием,4.0,4.0,0.0,0.0,0.0
2150,погружениесвайсв4ø325х8мм125м,4.0,4.0,0.0,0.0,0.0
2149,всегофакт,14.0,4.0,10.0,0.0,0.0
327,сваркатрубø219х8мм,4.0,4.0,0.0,0.0,0.0
2147,изменениевпроектеиз-занесоответствия,4.0,4.0,0.0,0.0,0.0
2127,изготовлениесвайсв1ø219х8мм125м,4.0,4.0,0.0,0.0,0.0
2125,погружениесвайсв3ø219х8мм125м,4.0,4.0,0.0,0.0,0.0
277,операторная(поз01040),4.0,4.0,0.0,0.0,0.0
2124,монтажстойкистойкисэ2,4.0,4.0,0.0,0.0,0.0
2105,+1,4.0,4.0,0.0,0.0,0.0
2104,бурениескважинподсваюсв2ø325х8мм30м,4.0,4.0,0.0,0.0,0.0
2103,общестроительныеработызру6кв,4.0,4.0,0.0,0.0,0.0
320,янв2020-апр2020,4.0,4.0,0.0,0.0,0.0
310,обвязкадренажнойлинииасн-1седv=25м3,4.0,4.0,0.0,0.0,0.0
307,сборкамонтажпрожекторноймачтыпмс-24,4.0,4.0,0.0,0.0,0.0
306,заполнениесвайсв2(ø325х8l=185м),4.0,4.0,0.0,0.0,0.0
2095,изготовлениесвайø325х8мм1725м,4.0,4.0,0.0,0.0,0.0
305,отстойникводыов-1v=100м3(поз42),4.0,4.0,0.0,0.0,0.0
2092,зру35-6кв,4.0,4.0,0.0,0.0,0.0
303,изготовлениесвайсв2(ø325х8l=185м),4.0,4.0,0.0,0.0,0.0
297,узелсепарации,4.0,4.0,0.0,0.0,0.0
2088,изготовлениесвайø159х8мм1725м,4.0,4.0,0.0,0.0,0.0
289,обвязкатехнологическоготрубопроводаасн-1сргсv=100м3,4.0,4.0,0.0,0.0,0.0
286,обвязкадренажнойлинииргсv=100м3седv=25м3,4.0,4.0,0.0,0.0,0.0
2106,порталпс-35я4с-2шт,4.0,4.0,0.0,0.0,0.0
2107,монтажстойкистойкисэ4,4.0,4.0,0.0,0.0,0.0
321,анматвеев,4.0,4.0,0.0,0.0,0.0
2117,"пнршмрпс6/35кв""энергокомплекс""",4.0,4.0,0.0,0.0,0.0
2123,прокладкапроводажелто-зеленогоцветасмеднойжилой1х25мм2,4.0,4.0,0.0,0.0,0.0
2122,монтажблочно-модульноезданиезру6кввпроектноеположениеблоков,4.0,4.0,0.0,0.0,0.0
2121,монтажкровлизданиязру6квблоков,4.0,4.0,0.0,0.0,0.0
2120,изготовлениесвайсв4ø325х8мм125м,4.0,4.0,0.0,0.0,0.0
2119,монтажреакторов6квiн-2500а,4.0,4.0,0.0,0.0,0.0
2118,зру35кв,13.0,4.0,0.0,9.0,0.0
2116,погружениесвайсв1ø219х8мм125м,4.0,4.0,0.0,0.0,0.0
2109,бурениескважинподсваюглубиной177м,4.0,4.0,0.0,0.0,0.0
2115,заделкащелейзданиязру6кв,4.0,4.0,0.0,0.0,0.0
2114,свайø325х8мм177м,4.0,4.0,0.0,0.0,0.0
322,хнт-19/11027/737/р/35,4.0,4.0,0.0,0.0,0.0
2112,+45,4.0,4.0,0.0,0.0,0.0
2111,бурениескважинподсваюсв3ø219х8мм30м,4.0,4.0,0.0,0.0,0.0
2110,изготовлениесвайсв2ø325х8мм125м,4.0,4.0,0.0,0.0,0.0
469,погружениесвайсв2(ø219х8l=105м),4.0,4.0,0.0,0.0,0.0
155,руководительпроекта:сомовва,4.0,4.0,0.0,0.0,0.0
477,монтажопорныхпластин8х300х300,4.0,4.0,0.0,0.0,0.0
695,заполнениецпссвайсв1(ø219х8l=12м),4.0,4.0,0.0,0.0,0.0
537,монтажопорныхпластин10х300х300,4.0,4.0,0.0,0.0,0.0
538,погружениесвайсв1(ø219х8l=90м),4.0,4.0,0.0,0.0,0.0
539,изготовлениесвайсв1(ø219х8l=1105м),4.0,4.0,0.0,0.0,0.0
541,заполнениецпссвайсв1(ø159х8l=100м),4.0,4.0,0.0,0.0,0.0
543,погружениесвайсв1(ø325х8l=160м),4.0,4.0,0.0,0.0,0.0
660,ресурсы,1886.0,4.0,1209.0,666.0,7.0
545,изготовлениесвайсв2(ø159х8l=160м),4.0,4.0,0.0,0.0,0.0
506,изготовлениесвайсв2(ø159х8l=15м),4.0,4.0,0.0,0.0,0.0
547,заполнениецпссвайсв1(ø325х8l=142м),4.0,4.0,0.0,0.0,0.0
548,изготовлениесвайсв1(ø219х8l=108м),4.0,4.0,0.0,0.0,0.0
549,погружениесвайсв1(ø325х8l=122м),4.0,4.0,0.0,0.0,0.0
551,ёмкостьпроизводственно-дождевыхстоковv-63м³поз34,4.0,4.0,0.0,0.0,0.0
552,заполнениецпссвайсв2(ø219х8l=1225м),4.0,4.0,0.0,0.0,0.0
554,монтажбалкиб2(швеллер12),4.0,4.0,0.0,0.0,0.0
505,погружениесвайсв1(ø219х8l=163м),4.0,4.0,0.0,0.0,0.0
557,изготовлениесвайсв1(ø325х8l=160м),4.0,4.0,0.0,0.0,0.0
558,ёмкостьподземнаядренажнаяед-3v-125м³поз20,4.0,4.0,0.0,0.0,0.0
659,изготовлениесвайсв1(ø219х8l=1225м),4.0,4.0,0.0,0.0,0.0
560,заполнениесвайсв1(ø325х8l=105м),4.0,4.0,0.0,0.0,0.0
654,"руководительштабастроительствапо""зима""",4.0,4.0,0.0,0.0,0.0
562,заполнениесвайсв2(ø219х8l=105м),4.0,4.0,0.0,0.0,0.0
563,изготовлениесвайсв1(ø325х8l=15м),4.0,4.0,0.0,0.0,0.0
652,монтажбалкиб1(двутавр18б1),4.0,4.0,0.0,0.0,0.0
536,изготовлениесвайсв1(ø219х8l=90м),4.0,4.0,0.0,0.0,0.0
661,брх-1поз44,4.0,4.0,0.0,0.0,0.0
664,монтажопорныхпластин8х250х250,4.0,4.0,0.0,0.0,0.0
490,погружениесвайсв1(ø219х8l=108м),4.0,4.0,0.0,0.0,0.0
687,изготовлениесвайсв1(ø219х8l=170м),4.0,4.0,0.0,0.0,0.0
685,сикг-1сикг-2поз391392,4.0,4.0,0.0,0.0,0.0
474,изготовлениесвайсв1(ø325х8l=105м),4.0,4.0,0.0,0.0,0.0
684,блокхраненияпожарногоинвентаряпоз30,4.0,4.0,0.0,0.0,0.0
683,изготовлениесвайсв1(ø219х8l=160м),4.0,4.0,0.0,0.0,0.0
519,блокместнойавтоматикипечипоз45,4.0,4.0,0.0,0.0,0.0
681,заполнениецпссвайсв2(ø159х8l=130м),4.0,4.0,0.0,0.0,0.0
475,факельныйсепараторфс-1v=4м3поз38,4.0,4.0,0.0,0.0,0.0
680,изготовлениесвайсв1(ø219х8l=12м),4.0,4.0,0.0,0.0,0.0
481,"инженерптоооотк""сибирскийрегион""каржавкинев",4.0,4.0,0.0,0.0,0.0
677,изготовлениесвайсв1(ø219х8l=163м),4.0,4.0,0.0,0.0,0.0
533,монтажсваркауголка50х50х5,4.0,4.0,0.0,0.0,0.0
80,графиквыполненияработнадекабрь2019гпообъекту:«автомобильнаядорогаотт-1до«месторожденияпесказападно-зимнее№35»,4.0,4.0,0.0,0.0,0.0
672,заполнениецпссвайсв23(ø219х8l=115м),4.0,4.0,0.0,0.0,0.0
670,изготовлениемонтажопорныхпластин(лист16х500х500),4.0,4.0,0.0,0.0,0.0
668,конденсатосборникфакельныйподземныйек-2v=5м3поз36,4.0,4.0,0.0,0.0,0.0
667,насоснаядизельноготоплива(поз01110),4.0,4.0,0.0,0.0,0.0
523,пожарныерезервуарыv=200м³поз291-295,4.0,4.0,0.0,0.0,0.0
511,изготовлениесвайсв2(ø219х8l=1225м),4.0,4.0,0.0,0.0,0.0
525,погружениесвайсв2(ø159х8l=12м),4.0,4.0,0.0,0.0,0.0
528,монтажбалкиб2(швеллер18),4.0,4.0,0.0,0.0,0.0
531,монтажбалкиб3(швеллер12),4.0,4.0,0.0,0.0,0.0
650,монтажбалкиб4(швеллер12),4.0,4.0,0.0,0.0,0.0
495,заполнениецпссвайсв1(ø325х8l=15м),4.0,4.0,0.0,0.0,0.0
647,изготовлениебалочногооснованияно-1по-1-2шт,4.0,4.0,0.0,0.0,0.0
588,блокместнойавтоматики(поз51),4.0,4.0,0.0,0.0,0.0
581,заполнениецпссвайсв1(ø219х8l=10м),4.0,4.0,0.0,0.0,0.0
613,погружениесвайсв2(ø159х8l=130м),4.0,4.0,0.0,0.0,0.0
582,изготовлениесвайсв1(ø219х8l=1035м),4.0,4.0,0.0,0.0,0.0
583,30/8,4.0,4.0,0.0,0.0,0.0
611,30/9,4.0,4.0,0.0,0.0,0.0
584,заполнениецпссвайсв1(ø219х8l=108м),4.0,4.0,0.0,0.0,0.0
585,"начальникучасткаооотк""сибирскийрегион""грицкомн",4.0,4.0,0.0,0.0,0.0
610,изготовлениесвайсв2св3(ø219х8l=72м),4.0,4.0,0.0,0.0,0.0
586,техническиересурсы,2097.0,4.0,1398.0,694.0,1.0
608,погружениесвайсв1(ø219х8l=1105м),4.0,4.0,0.0,0.0,0.0
589,монтажбалкиб3(швеллер12п),4.0,4.0,0.0,0.0,0.0
614,монтажсваркаопорныхпластин8х200х200,4.0,4.0,0.0,0.0,0.0
500,заполнениецпссвайсв1(ø219х8l=1035м),4.0,4.0,0.0,0.0,0.0
590,изготовлениесвайсв1(ø219х8l=10м),4.0,4.0,0.0,0.0,0.0
601,молниеотводн15,4.0,4.0,0.0,0.0,0.0
600,погружениесвайсв1(ø219х8l=1225м),4.0,4.0,0.0,0.0,0.0
731,погружениесвайсв1(ø219х8l=160м),4.0,4.0,0.0,0.0,0.0
592,погружениесвайсв2(ø159х8l=14м),4.0,4.0,0.0,0.0,0.0
593,заполнениецпссвайсв1(ø219х8l=120м),4.0,4.0,0.0,0.0,0.0
597,изготовлениесвайсв1(ø325х8l=16м),4.0,4.0,0.0,0.0,0.0
732,погружениесвайсв1(ø219х8l=1035м),4.0,4.0,0.0,0.0,0.0
733,изготовлениесвайсв1(ø159х8l=100м),4.0,4.0,0.0,0.0,0.0
579,заполнениесвайсв2(ø219х8l=18м),4.0,4.0,0.0,0.0,0.0
615,заполнениецпссвайсв1(ø325х8l=160м),4.0,4.0,0.0,0.0,0.0
644,погружениесвайсв1(ø219х8l=140м),4.0,4.0,0.0,0.0,0.0
624,ёмкостьдренажнаяподземнаяаварийнаяеа-1v-100м³(поз23),4.0,4.0,0.0,0.0,0.0
640,<=43890,28.0,4.0,24.0,0.0,0.0
478,заполнениецпссвайсв1(ø219х8l=170м),4.0,4.0,0.0,0.0,0.0
637,монтажбалокб2(швеллер18п),4.0,4.0,0.0,0.0,0.0
498,тгр-1поз37(переноспоз05),4.0,4.0,0.0,0.0,0.0
634,блокподготовкигазапоз19,4.0,4.0,0.0,0.0,0.0
572,азотнаярампапоз53,4.0,4.0,0.0,0.0,0.0
628,монтажбалкиб3(швеллер16),4.0,4.0,0.0,0.0,0.0
627,заполнениецпссвайсв1(ø219х8l=158м),4.0,4.0,0.0,0.0,0.0
625,изготовлениесвайсв2(ø159х6l=1225м),4.0,4.0,0.0,0.0,0.0
573,асн-1(поз61),4.0,4.0,0.0,0.0,0.0
574,заполнениецпссвайсв1(ø219х8l=1225м),4.0,4.0,0.0,0.0,0.0
578,30/10,4.0,4.0,0.0,0.0,0.0
576,изготовлениесвайсв1(ø219х8l=130м),4.0,4.0,0.0,0.0,0.0
502,монтажнастила(листпвл-508),4.0,4.0,0.0,0.0,0.0
621,резервуардляхранениядизтопливаv=100м3(поз0107101072),4.0,4.0,0.0,0.0,0.0
620,площадкаэлектрооборудованияпоз52,4.0,4.0,0.0,0.0,0.0
738,изготовлениесвайоп1(ø219х8l=158м),4.0,4.0,0.0,0.0,0.0
736,изготовлениесвайсв1(ø325х8l=120м),4.0,4.0,0.0,0.0,0.0
619,погружениесвайсв1(ø219х8l=12м),4.0,4.0,0.0,0.0,0.0
618,погружениесвайсв1(ø219х8l=10м),4.0,4.0,0.0,0.0,0.0
617,заполнениецпссвайсв1(ø219х8l=160м),4.0,4.0,0.0,0.0,0.0
616,изготовлениесвайсв1(ø219х8l=140м),4.0,4.0,0.0,0.0,0.0
691,конденсатосборникфакельныйподземныйек-1v=5м3поз21,4.0,4.0,0.0,0.0,0.0
501,заполнениецпссвайсв1(ø219х8l=90м),4.0,4.0,0.0,0.0,0.0
708,монтажбалкиб2(швеллер16),4.0,4.0,0.0,0.0,0.0
726,изготовлениесвайсв2(ø159х8l=12м),4.0,4.0,0.0,0.0,0.0
713,погружениесвайсв1(ø325х8l=142м),4.0,4.0,0.0,0.0,0.0
722,изготовлениесвайсв1(ø219х8l=14м),4.0,4.0,0.0,0.0,0.0
716,монтажсваркауголка100х100х8l=160мм,4.0,4.0,0.0,0.0,0.0
718,емкостьподземнаядренажнаяед-2v=125м3(поз18),4.0,4.0,0.0,0.0,0.0
727,погружениесвайсв23(ø219х8l=115м),4.0,4.0,0.0,0.0,0.0
714,графикдвижениялюдскихитехническихресурсов,17.0,4.0,0.0,13.0,0.0
697,монтажблочногооборудованиябпхи,4.0,4.0,0.0,0.0,0.0
698,монтажбалкиб1(двутавр18)акз,4.0,4.0,0.0,0.0,0.0
701,погружениесвайсв1(ø325х8l=16м),4.0,4.0,0.0,0.0,0.0
696,заполнениецпссвайсв1(ø219х8l=14м),4.0,4.0,0.0,0.0,0.0
700,погружениесвайсв1(ø325х8l=105м),4.0,4.0,0.0,0.0,0.0
719,монтажбалкиб2(швеллер20),4.0,4.0,0.0,0.0,0.0
728,погружениесвайсв1(ø159х8l=100м),4.0,4.0,0.0,0.0,0.0
720,"директорооотк""сибирскийрегион""",4.0,4.0,0.0,0.0,0.0
2904,погружениесвайø159х8мм6-8м,3.0,3.0,0.0,0.0,0.0
2909,монтажм/каркасаподзру35/6кв,3.0,3.0,0.0,0.0,0.0
2908,зданиезру35кв,3.0,3.0,0.0,0.0,0.0
553,монтажбалокб3(швеллер10п),3.0,3.0,0.0,0.0,0.0
2907,погружениесвайø159х5х8мм,3.0,3.0,0.0,0.0,0.0
483,монтажникистальныхиж/бконструкций,182.0,3.0,32.0,147.0,0.0
2906,монтажбалокподфт-1,3.0,3.0,0.0,0.0,0.0
1190,технлогияпроизводства,3.0,3.0,0.0,0.0,0.0
1192,монтаждеталейкрепления(лист8х100х150-8шт8х150х150-8шт8х200х200-8шт8х50х1900-2штуголок110х8-128м),3.0,3.0,0.0,0.0,0.0
1062,стойкикабельнойэстакадыиопортехнологическойэстакады,3.0,3.0,0.0,0.0,0.0
556,автокран25тн,725.0,3.0,35.0,110.0,577.0
1268,монтажоператорной,3.0,3.0,0.0,0.0,0.0
2905,погружениесвайø219х8мм7м,3.0,3.0,0.0,0.0,0.0
1060,монтажконтуразаземления,716.0,3.0,2.0,14.0,697.0
2901,монтажору,3.0,3.0,0.0,0.0,0.0
2903,изготовлениесвайø159х5мм,3.0,3.0,0.0,0.0,0.0
2894,изготовлениеоголовка10х400х400,3.0,3.0,0.0,0.0,0.0
2891,пс35/6квлёднабкнс,3.0,3.0,0.0,0.0,0.0
2179,???????,4.0,3.0,1.0,0.0,0.0
2178,??????,3.0,3.0,0.0,0.0,0.0
1203,изготовлениеимонтажопорныхпластин10х250х250,3.0,3.0,0.0,0.0,0.0
2892,монтажоголовка10х400х400,3.0,3.0,0.0,0.0,0.0
1202,монтажлинииг81,3.0,3.0,0.0,0.0,0.0
605,стропальщики,1580.0,3.0,116.0,270.0,1191.0
1200,изготовлениемонтажопор№60-80,3.0,3.0,0.0,0.0,0.0
1265,устройствогидроизолирующегослоя,23.0,3.0,2.0,18.0,0.0
2893,монтажопорипрогоновкэ,3.0,3.0,0.0,0.0,0.0
2895,изготовлениеопоркэст1-ст4,3.0,3.0,0.0,0.0,0.0
2902,погружениесвайø325х8мм6-8м,3.0,3.0,0.0,0.0,0.0
2896,изготовлениесвайø159х5мм8м,3.0,3.0,0.0,0.0,0.0
2897,изготовлениепролётовб1,3.0,3.0,0.0,0.0,0.0
1267,разработкакотлованаподемкость,18.0,3.0,0.0,15.0,0.0
2898,фактна30092021,15.0,3.0,12.0,0.0,0.0
1196,монтажсваркабалокб4швеллер12п,3.0,3.0,0.0,0.0,0.0
2899,изготовлениеоголовка10х300х300;,3.0,3.0,0.0,0.0,0.0
2900,мсгпоплощаднвмобъектамобп/бсо/упн/бкнс,3.0,3.0,0.0,0.0,0.0
1195,ёмкостьпроизводственно-дождевыхстоковv-5м³(поз01282),3.0,3.0,0.0,0.0,0.0
1194,совмещеннаяэстакадаопоры№33-59,3.0,3.0,0.0,0.0,0.0
1187,забивкасвайподоснованиесв1трø325х8-10м,3.0,3.0,0.0,0.0,0.0
1269,монтажлинииг10,3.0,3.0,0.0,0.0,0.0
2912,погружениесвайø325х8мм92м,3.0,3.0,0.0,0.0,0.0
1186,изготовлениемонтажсваркаригеляр1,3.0,3.0,0.0,0.0,0.0
1185,монтажсваркабалокб2швеллер20п,3.0,3.0,0.0,0.0,0.0
571,покрасочныйаппарат,234.0,3.0,28.0,203.0,0.0
1169,монтажфакльнойсовмещеннойустановки,3.0,3.0,0.0,0.0,0.0
1276,заполнениесвайсв1цпстрø219х8-12м,3.0,3.0,0.0,0.0,0.0
1099,обратнаязасыпкатраншеиконтуразаземления,3.0,3.0,0.0,0.0,0.0
2916,изготовлениесвайø219х8мм12м,3.0,3.0,0.0,0.0,0.0
1166,изготовлениемонтажригеляр1(швеллер20п-38мшвеллер16у-058муголок63х5-14м),3.0,3.0,0.0,0.0,0.0
2733,подъезднаядорогаккусту№31,3.0,3.0,0.0,0.0,0.0
629,механизаторыводителипоммашинистабуруст-ки,72.0,3.0,14.0,55.0,0.0
2917,монтажм/кростверка,5.0,3.0,2.0,0.0,0.0
1158,разработкагрунтаподконтурзаземления,3.0,3.0,0.0,0.0,0.0
1164,обратнаязасыпкакотлована,37.0,3.0,4.0,30.0,0.0
2918,монтажкабельныхконструкций,8.0,3.0,3.0,2.0,0.0
2919,монтажоголовка10х300х30010х400х400,3.0,3.0,0.0,0.0,0.0
2920,эстакадаупн,3.0,3.0,0.0,0.0,0.0
737,месяц,142.0,3.0,79.0,59.0,1.0
1162,монтажлинииг8,3.0,3.0,0.0,0.0,0.0
485,ёмкостьдренажнаяподземнаяv-16м³(поз01090),3.0,3.0,0.0,0.0,0.0
1935,графиквыполненияработна2020гпообъекту:«кустскважин№51»;«подъездккустускважин№51»,3.0,3.0,0.0,0.0,0.0
849,актовыполненииключевыхсобытийзапериодспо20г,3.0,3.0,0.0,0.0,0.0
2740,кустскважин№31,9.0,3.0,0.0,6.0,0.0
2915,изготовлениебалокподфт-1,3.0,3.0,0.0,0.0,0.0
1170,разработкагрунтаподемкость,705.0,3.0,662.0,40.0,0.0
565,электросварщики,1363.0,3.0,49.0,557.0,754.0
